axis,level_key,level_order,level_label,map_id,query_id,map_seed,query_seed,trunk_count,trunk_gap_m,gap_to_vehicle_width,obstacle_ratio,distance_min_m,distance_max_m,start,goal,euclidean_distance_m,teacher_success,teacher_failure_reason,teacher_time_s,teacher_expansions,teacher_path_length_m,timed_out,query_sampled,tree_density_per_100m2
distance,d20_inf,4,20.0m+,25,27,20310621,20334623,90,1.0,1.3513513513513513,0.020866666666666665,20.0,,"[14.600000000000001, 1.6, 1.704325375886768]","[11.0, 28.400000000000002, 1.704325375886768]",27.040710049848915,False,timeout,2.5015969276428223,4169,0.0,True,True,9.999999999999998
distance,d20_inf,4,20.0m+,25,28,20310621,20334624,90,1.0,1.3513513513513513,0.020866666666666665,20.0,,"[18.5, 24.200000000000003, -2.4989859989407996]","[0.6000000000000001, 10.8, -2.4989859989407996]",22.360008944542038,False,timeout,2.5000007152557373,4966,0.0,True,True,9.999999999999998
distance,d20_inf,4,20.0m+,25,29,20310621,20334625,90,1.0,1.3513513513513513,0.020866666666666665,20.0,,"[28.6, 1.9000000000000001, 2.7297505013799883]","[0.9, 14.0, 2.7297505013799883]",30.227470949452588,True,,0.3840043544769287,473,31.38824739692709,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,0,20310622,20340620,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[15.9, 12.9, 2.7498927141523692]","[11.3, 14.8, 2.7498927141523692]",4.976946855251721,True,,0.14383172988891602,1,4.976946855251721,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,1,20310622,20340621,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[7.9, 13.8, -1.9917869010471423]","[4.9, 7.1000000000000005, -1.9917869010471423]",7.340980860893182,True,,0.2326514720916748,151,8.215656396901064,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,2,20310622,20340622,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[8.5, 28.6, -2.5535900500422257]","[4.0, 25.6, -2.5535900500422257]",5.408326913195984,True,,0.14057564735412598,1,5.408326913195984,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,3,20310622,20340623,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[18.8, 4.5, 1.209959543761806]","[20.8, 9.8, 1.209959543761806]",5.664803615307419,True,,0.15169310569763184,17,5.693148004712147,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,4,20310622,20340624,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[4.2, 7.0, 0.2003985538258786]","[10.600000000000001, 8.3, 0.2003985538258786]",6.530696746902279,True,,0.14199328422546387,1,6.530696746902279,False,True,9.999999999999998
distance,d04_08,0,"[4.0,8.0)m",26,5,20310622,20340625,90,1.0,1.3513513513513513,0.020555555555555556,4.0,8.0,"[7.800000000000001, 0.7000000000000001, 2.310771210770768]","[3.6, 5.300000000000001, 2.310771210770768]",6.228964600958976,True,,0.13930296897888184,1,6.228964600958976,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,6,20310622,20341620,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[12.700000000000001, 9.600000000000001, 3.0907889495315715]","[0.9, 10.200000000000001, 3.0907889495315715]",11.815244390193545,True,,1.7553365230560303,2170,12.21257548734741,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,7,20310622,20341621,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[6.4, 18.8, -1.8220119152869607]","[3.5, 7.5, -1.8220119152869607]",11.666190466471907,True,,0.14043188095092773,1,11.666190466471907,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,8,20310622,20341622,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[6.4, 16.0, 2.129395642138459]","[1.9000000000000001, 23.200000000000003, 2.129395642138459]",8.490583018850947,True,,0.4709467887878418,403,8.762091780827447,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,9,20310622,20341623,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[13.200000000000001, 22.5, 0.3535419597511188]","[21.6, 25.6, 0.3535419597511188]",8.95377015563835,True,,0.17726826667785645,55,9.207357995565589,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,10,20310622,20341624,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[11.100000000000001, 12.9, 0.5676664243718799]","[18.0, 17.3, 0.5676664243718799]",8.183520025025905,True,,0.14458417892456055,1,8.183520025025905,False,True,9.999999999999998
distance,d08_12,1,"[8.0,12.0)m",26,11,20310622,20341625,90,1.0,1.3513513513513513,0.020555555555555556,8.0,12.0,"[21.200000000000003, 19.3, 2.3895154860705925]","[15.0, 25.1, 2.3895154860705925]",8.489994110716452,True,,0.5383963584899902,617,8.593448375063991,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,12,20310622,20342620,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[17.0, 1.8, 1.3564532371386107]","[20.200000000000003, 16.5, 1.3564532371386107]",15.044268011438776,True,,0.3923370838165283,388,15.275510934366071,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,13,20310622,20342621,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[28.900000000000002, 22.5, -2.2625465640756457]","[20.700000000000003, 12.600000000000001, -2.2625465640756457]",12.85496013218244,True,,1.5587637424468994,2273,12.967595788076206,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,14,20310622,20342622,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[20.700000000000003, 3.1, 1.703347859091571]","[18.7, 18.1, 1.703347859091571]",15.132745950421558,True,,0.21319842338562012,97,15.267928027187454,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,15,20310622,20342623,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[18.1, 20.400000000000002, 2.456863142350174]","[7.2, 29.3, 2.456863142350174]",14.071957930579526,True,,0.1505742073059082,9,14.344059160915565,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,16,20310622,20342624,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[10.4, 12.5, 0.8194758749844561]","[18.900000000000002, 21.6, 0.8194758749844561]",12.452309022827857,True,,0.3920259475708008,441,12.550130257036027,False,True,9.999999999999998
distance,d12_16,2,"[12.0,16.0)m",26,17,20310622,20342625,90,1.0,1.3513513513513513,0.020555555555555556,12.0,16.0,"[16.0, 22.200000000000003, -2.549405974040151]","[5.0, 14.8, -2.549405974040151]",13.257450735341243,True,,0.2523324489593506,181,13.411085664066398,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,18,20310622,20343620,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[17.0, 9.5, 1.1117569801042109]","[25.6, 26.900000000000002, 1.1117569801042109]",19.409276132818558,True,,0.23847126960754395,183,19.8437522837145,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,19,20310622,20343621,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[20.3, 18.2, -1.865526432004274]","[15.200000000000001, 1.4000000000000001, -1.865526432004274]",17.55704986607944,True,,0.22296881675720215,161,17.812737507904767,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,20,20310622,20343622,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[27.200000000000003, 20.700000000000003, 2.846776946600108]","[8.1, 26.5, 2.846776946600108]",19.96121238802894,True,,0.1659252643585205,41,20.388022032940984,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,21,20310622,20343623,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[13.5, 25.5, -1.871882096661176]","[7.6000000000000005, 6.5, -1.871882096661176]",19.894974239742055,True,,0.2654695510864258,216,20.922960905604533,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,22,20310622,20343624,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[2.4000000000000004, 17.3, -0.9913259394047071]","[11.3, 3.7, -0.9913259394047071]",16.253307355735327,True,,1.5389814376831055,1786,16.625044554436247,False,True,9.999999999999998
distance,d16_20,3,"[16.0,20.0)m",26,23,20310622,20343625,90,1.0,1.3513513513513513,0.020555555555555556,16.0,20.0,"[12.3, 2.9000000000000004, 0.6718535585247936]","[25.0, 13.0, 0.6718535585247936]",16.2265215003093,True,,0.18745756149291992,129,16.504660218333875,False,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,24,20310622,20344620,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[13.0, 26.200000000000003, -0.8433975566054014]","[27.6, 9.8, -0.8433975566054014]",21.957231155134295,False,timeout,2.500281572341919,4902,0.0,True,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,25,20310622,20344621,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[1.2000000000000002, 22.8, -0.6938183132547626]","[22.6, 5.0, -0.6938183132547626]",27.83522947633089,False,timeout,2.500067949295044,5324,0.0,True,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,26,20310622,20344622,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[0.8, 24.8, -0.7725783529245477]","[16.6, 9.4, -0.7725783529245477]",22.06354459283458,False,timeout,2.5026729106903076,2969,0.0,True,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,27,20310622,20344623,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[27.900000000000002, 4.4, 2.6135182051634334]","[3.9000000000000004, 18.400000000000002, 2.6135182051634334]",27.78488797889961,True,,0.24541902542114258,233,28.910138427882423,False,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,28,20310622,20344624,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[12.200000000000001, 28.700000000000003, -1.4410937896389846]","[15.5, 3.4000000000000004, -1.4410937896389846]",25.51430971043505,True,,0.5916695594787598,727,26.038355080114584,False,True,9.999999999999998
distance,d20_inf,4,20.0m+,26,29,20310622,20344625,90,1.0,1.3513513513513513,0.020555555555555556,20.0,,"[21.8, 26.200000000000003, -1.418786588974394]","[25.400000000000002, 2.7, -1.418786588974394]",23.774145620820956,True,,1.7021777629852295,2557,24.408944360544094,False,True,9.999999999999998
