global_query_id,map_id,query_id,profile_name,difficulty_bucket,distance_bin_key,distance_min_m,distance_max_m,map_seed,query_seed,start,goal,euclidean_distance_m,teacher_success,teacher_failure_reason,teacher_time_s,teacher_expansions,teacher_path_length_m,teacher_path_pose_count,label_attempted,label_success,label_failure_reason,label_sample_count,total_segment_count,label_candidate_checks
47216,1180,16,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640636,"[12.600000000000001, 0.8, 0.9827937232473292]","[17.6, 8.3, 0.9827937232473292]",9.013878188659975,True,,0.746452808380127,1,9.013878188659975,92,True,True,,1,2,9
47217,1180,17,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640637,"[0.8, 5.6000000000000005, 0.0]","[14.4, 5.6000000000000005, 0.0]",13.6,False,timeout,2.500936508178711,646,0.0,0,False,False,,0,0,0
47218,1180,18,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640638,"[24.5, 20.3, 2.9183496973047216]","[6.0, 24.5, 2.9183496973047216]",18.97076698502198,True,,1.3759629726409912,265,19.31172713575652,196,True,False,short_progress,0,0,103
47219,1180,19,complex_d02,Complex,d20_inf,20.0,,20361800,21640639,"[24.8, 28.6, -2.2162379247437443]","[6.2, 3.9000000000000004, -2.2162379247437443]",30.920058214692936,False,timeout,2.5086629390716553,761,0.0,0,False,False,,0,0,0
47220,1180,20,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640640,"[11.700000000000001, 0.8, 0.9827937232473292]","[17.3, 9.200000000000001, 0.9827937232473292]",10.09554357129917,False,timeout,2.5010271072387695,856,0.0,0,False,False,,0,0,0
47221,1180,21,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640641,"[13.8, 16.400000000000002, 0.9804895798595247]","[20.5, 26.400000000000002, 0.9804895798595247]",12.037026210821342,True,,0.47761011123657227,1,12.037026210821342,122,True,True,,1,2,24
47222,1180,22,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640642,"[20.8, 1.9000000000000001, 2.23735414562458]","[9.0, 16.900000000000002, 2.23735414562458]",19.085072700935672,True,,0.8961279392242432,57,19.612169085815125,199,True,True,,2,3,81
47223,1180,23,complex_d02,Complex,d20_inf,20.0,,20361800,21640643,"[26.900000000000002, 2.6, 2.8844811176946634]","[3.7, 8.700000000000001, 2.8844811176946634]",23.98853893008076,True,,1.7492320537567139,351,24.523415151418533,248,True,True,,4,5,225
47224,1180,24,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640644,"[19.200000000000003, 2.5, 1.519559159391478]","[19.8, 14.200000000000001, 1.519559159391478]",11.715374513859983,True,,0.660491943359375,1,11.715374513859983,119,True,True,,1,2,22
47225,1180,25,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640645,"[10.100000000000001, 27.5, -0.11065722117389551]","[24.5, 25.900000000000002, -0.11065722117389551]",14.488616221019864,False,timeout,2.5074069499969482,571,0.0,0,False,False,,0,0,0
47226,1180,26,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640646,"[20.700000000000003, 21.200000000000003, -1.330262078848992]","[24.6, 5.300000000000001, -1.330262078848992]",16.371316379570704,True,,1.6471173763275146,277,16.630617683968115,169,True,True,,3,4,81
47227,1180,27,complex_d02,Complex,d20_inf,20.0,,20361800,21640647,"[27.900000000000002, 5.2, 2.6337839220441475]","[4.0, 18.5, 2.6337839220441475]",27.351416782316782,False,timeout,2.513465404510498,617,0.0,0,False,False,,0,0,0
47228,1180,28,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640648,"[9.0, 14.9, -1.9316331098279873]","[5.0, 4.3, -1.9316331098279873]",11.329607230614839,True,,0.6414763927459717,9,11.391313083214893,116,True,True,,1,2,20
47229,1180,29,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640649,"[14.5, 11.200000000000001, 0.41241044159738727]","[25.700000000000003, 16.1, 0.41241044159738727]",12.22497443760109,True,,0.6523056030273438,1,12.22497443760109,124,True,True,,1,2,25
47230,1180,30,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640650,"[10.600000000000001, 0.8, 1.6572852267132714]","[9.1, 18.1, 1.6572852267132714]",17.364907140552177,True,,2.10585880279541,871,17.569749768150885,179,True,True,,2,3,90
47231,1180,31,complex_d02,Complex,d20_inf,20.0,,20361800,21640651,"[12.5, 1.5, 1.0927092881913245]","[23.900000000000002, 23.5, 1.0927092881913245]",24.778216239269526,True,,0.7005245685577393,25,24.9315114149927,253,True,True,,3,4,166
47232,1180,32,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640652,"[18.8, 9.700000000000001, 0.4105574480418504]","[27.3, 13.4, 0.4105574480418504]",9.270382947861432,True,,0.7226572036743164,1,9.270382947861432,94,True,True,,1,2,10
47233,1180,33,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640653,"[10.9, 14.8, -2.127817111484294]","[3.8000000000000003, 3.4000000000000004, -2.127817111484294]",13.430189872075525,True,,0.7993185520172119,25,13.851606435433299,141,True,True,,2,3,59
47234,1180,34,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640654,"[0.5, 4.3, 1.183169012061463]","[7.4, 21.200000000000003, 1.183169012061463]",18.254314558481784,True,,1.0190644264221191,127,18.555932560175286,188,True,True,,2,3,93
47235,1180,35,complex_d02,Complex,d20_inf,20.0,,20361800,21640655,"[24.400000000000002, 2.6, 2.111215827065481]","[12.4, 22.6, 2.111215827065481]",23.323807579381203,False,timeout,2.501154661178589,689,0.0,0,False,False,,0,0,0
47236,1180,36,complex_d02,Complex,d08_12,8.0,12.0,20361800,21640656,"[19.8, 2.1, 1.0908458144754283]","[23.6, 9.4, 1.0908458144754283]",8.229823813423955,True,,0.4199643135070801,1,8.229823813423955,84,True,True,,1,2,5
47237,1180,37,complex_d02,Complex,d12_16,12.0,16.0,20361800,21640657,"[13.600000000000001, 20.1, 0.16076274062583462]","[28.400000000000002, 22.5, 0.16076274062583462]",14.99333185119305,False,timeout,2.50248122215271,953,0.0,0,False,False,,0,0,0
47238,1180,38,complex_d02,Complex,d16_20,16.0,20.0,20361800,21640658,"[24.3, 12.9, 2.086345334253876]","[15.8, 27.900000000000002, 2.086345334253876]",17.24093964956667,True,,0.40948033332824707,1,17.24093964956667,174,True,True,,2,3,59
47239,1180,39,complex_d02,Complex,d20_inf,20.0,,20361800,21640659,"[18.6, 28.400000000000002, -1.515949428754959]","[20.0, 2.9000000000000004, -1.515949428754959]",25.538402455909413,True,,0.6185901165008545,1,25.538402455909413,257,True,True,,3,4,151
47240,1181,0,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641620,"[8.5, 16.900000000000002, 0.4366271598135412]","[19.0, 21.8, 0.4366271598135412]",11.587061750072793,True,,0.8146059513092041,43,12.264893544463911,125,True,True,,1,2,23
47241,1181,1,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641621,"[13.700000000000001, 28.200000000000003, -2.09497595557781]","[6.300000000000001, 15.4, -2.09497595557781]",14.785127662620978,False,timeout,2.5004029273986816,671,0.0,0,False,False,,0,0,0
47242,1181,2,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641622,"[1.8, 27.1, -1.1764463186677598]","[8.5, 11.0, -1.1764463186677598]",17.438463235044537,True,,1.1823325157165527,206,18.00754547590449,183,True,True,,2,3,79
47243,1181,3,complex_d02,Complex,d20_inf,20.0,,20361801,21641623,"[28.8, 19.400000000000002, -2.5174611995294502]","[4.5, 1.9000000000000001, -2.5174611995294502]",29.94561737550255,False,timeout,2.5000414848327637,862,0.0,0,False,False,,0,0,0
47244,1181,4,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641624,"[24.8, 27.400000000000002, -1.1807482545314472]","[28.5, 18.400000000000002, -1.1807482545314472]",9.730878685915265,True,,1.8599326610565186,407,9.974271163228199,103,True,False,short_progress,0,0,29
47245,1181,5,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641625,"[23.0, 21.200000000000003, 2.6088907509190458]","[9.600000000000001, 29.1, 2.6088907509190458]",15.555384919699028,True,,0.7672805786132812,127,16.18839549927466,165,True,True,,3,4,123
47246,1181,6,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641626,"[9.4, 3.7, 0.12435499454676144]","[28.6, 6.1000000000000005, 0.12435499454676144]",19.34941859591652,True,,0.7091169357299805,25,19.45905274013251,197,True,True,,3,4,154
47247,1181,7,complex_d02,Complex,d20_inf,20.0,,20361801,21641627,"[29.400000000000002, 5.7, 1.900973648015316]","[22.1, 27.0, 1.900973648015316]",22.516216378423795,True,,1.1529557704925537,319,23.206883371595232,234,True,True,,3,4,201
47248,1181,8,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641628,"[12.700000000000001, 11.0, -1.2802856058285226]","[15.600000000000001, 1.3, -1.2802856058285226]",10.124228365658293,True,,0.7906301021575928,31,10.251323905253479,105,True,True,,1,2,15
47249,1181,9,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641629,"[20.8, 20.200000000000003, 2.993743288331038]","[6.7, 22.3, 2.993743288331038]",14.255525244620067,True,,0.5184013843536377,71,14.306302032083066,146,True,True,,2,3,49
47250,1181,10,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641630,"[16.900000000000002, 5.300000000000001, 2.426997922762254]","[1.8, 18.400000000000002, 2.426997922762254]",19.990497742677647,False,timeout,2.502153158187866,1441,0.0,0,False,False,,0,0,0
47251,1181,11,complex_d02,Complex,d20_inf,20.0,,20361801,21641631,"[26.3, 24.700000000000003, -1.7001154283867779]","[23.400000000000002, 2.4000000000000004, -1.7001154283867779]",22.487774456357396,True,,1.9646315574645996,643,22.748706615516895,230,True,False,short_progress,0,0,175
47252,1181,12,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641632,"[18.400000000000002, 6.300000000000001, 0.6224717045470756]","[26.900000000000002, 12.4, 0.6224717045470756]",10.462313319720453,True,,0.7188155651092529,8,10.50642484793302,107,True,True,,2,3,59
47253,1181,13,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641633,"[12.8, 9.9, 1.6416452863395063]","[11.700000000000001, 25.400000000000002, 1.6416452863395063]",15.538983235720414,True,,0.5364735126495361,92,15.628512011504638,160,True,True,,2,3,57
47254,1181,14,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641634,"[16.2, 9.8, 0.9199191663136427]","[27.700000000000003, 24.900000000000002, 0.9199191663136427]",18.980516325959105,True,,0.48534703254699707,9,19.39826902608985,197,True,True,,2,3,79
47255,1181,15,complex_d02,Complex,d20_inf,20.0,,20361801,21641635,"[7.1000000000000005, 28.700000000000003, -0.3316232942643521]","[28.3, 21.400000000000002, -0.3316232942643521]",22.42164133153503,True,,0.6831233501434326,49,22.897809946260622,232,True,True,,3,4,194
47256,1181,16,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641636,"[28.5, 14.200000000000001, 1.7048195283749599]","[27.3, 23.1, 1.7048195283749599]",8.980534505250787,True,,1.8097796440124512,433,9.437648314361715,98,True,True,,3,4,91
47257,1181,17,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641637,"[28.6, 22.700000000000003, -2.903546288425011]","[15.0, 19.400000000000002, -2.903546288425011]",13.99464183178691,True,,0.8365049362182617,106,14.186918548292914,145,True,True,,1,2,35
47258,1181,18,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641638,"[11.9, 22.1, -1.0690200666491523]","[19.8, 7.7, -1.0690200666491523]",16.42467655693713,True,,0.676494836807251,41,16.469983821050423,167,True,True,,2,3,51
47259,1181,19,complex_d02,Complex,d20_inf,20.0,,20361801,21641639,"[26.0, 16.5, -2.5136113629189354]","[4.1000000000000005, 0.6000000000000001, -2.5136113629189354]",27.063259227225384,True,,0.8329925537109375,81,27.90008755857857,282,True,True,,3,4,208
47260,1181,20,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641640,"[21.3, 25.0, -2.2710350975726383]","[13.8, 16.1, -2.2710350975726383]",11.63872845288522,True,,0.7465641498565674,1,11.63872845288522,118,True,True,,1,2,22
47261,1181,21,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641641,"[10.9, 27.400000000000002, -1.1102542978721093]","[17.3, 14.5, -1.1102542978721093]",14.400347218036101,False,timeout,2.503081798553467,550,0.0,0,False,False,,0,0,0
47262,1181,22,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641642,"[11.100000000000001, 25.0, -1.3823092172467037]","[14.4, 7.7, -1.3823092172467037]",17.611927776367924,True,,0.6448066234588623,49,17.77247201572426,180,True,True,,2,3,78
47263,1181,23,complex_d02,Complex,d20_inf,20.0,,20361801,21641643,"[28.3, 9.8, 3.1060520697613923]","[5.800000000000001, 10.600000000000001, 3.1060520697613923]",22.51421773013666,False,timeout,2.5033557415008545,1121,0.0,0,False,False,,0,0,0
47264,1181,24,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641644,"[19.700000000000003, 25.900000000000002, -2.2655346029916]","[13.700000000000001, 18.7, -2.2655346029916]",9.372299611087989,True,,0.49076390266418457,1,9.372299611087989,95,True,True,,1,2,10
47265,1181,25,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641645,"[15.700000000000001, 18.2, -1.1517925741466888]","[21.0, 6.300000000000001, -1.1517925741466888]",13.026895255585652,True,,0.7592077255249023,61,13.340465148273971,137,True,True,,2,3,77
47266,1181,26,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641646,"[28.0, 22.5, -2.4250509794933897]","[15.600000000000001, 11.700000000000001, -2.4250509794933897]",16.443843832875572,True,,1.1150760650634766,193,16.770956958641385,171,True,True,,2,3,89
47267,1181,27,complex_d02,Complex,d20_inf,20.0,,20361801,21641647,"[24.400000000000002, 10.4, -2.760309879117903]","[2.2, 1.5, -2.760309879117903]",23.917566765873158,True,,1.868600845336914,501,24.716716669502308,251,True,False,short_progress,0,0,236
47268,1181,28,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641648,"[25.700000000000003, 22.1, 2.3895154860705925]","[19.5, 27.900000000000002, 2.3895154860705925]",8.489994110716452,True,,0.482210636138916,1,8.489994110716452,86,True,True,,1,2,6
47269,1181,29,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641649,"[14.5, 26.900000000000002, -0.45706875654778956]","[26.700000000000003, 20.900000000000002, -0.45706875654778956]",13.595587519485875,True,,0.8884391784667969,177,14.442367403263855,147,True,False,short_progress,0,0,132
47270,1181,30,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641650,"[12.4, 2.4000000000000004, 0.7408931573633136]","[25.3, 14.200000000000001, 0.7408931573633136]",17.482848738120456,False,timeout,2.506350517272949,785,0.0,0,False,False,,0,0,0
47271,1181,31,complex_d02,Complex,d20_inf,20.0,,20361801,21641651,"[22.200000000000003, 28.3, -2.2134929305324635]","[7.300000000000001, 8.4, -2.2134929305324635]",24.860008045050993,True,,1.5249083042144775,273,25.71911350220421,260,True,True,,3,4,151
47272,1181,32,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641652,"[22.5, 11.5, -1.143332013779671]","[26.6, 2.5, -1.143332013779671]",9.889893831583835,True,,0.7122459411621094,81,10.256443691872878,105,True,True,,2,3,41
47273,1181,33,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641653,"[28.5, 14.200000000000001, 2.20933058901468]","[21.3, 23.900000000000002, 2.20933058901468]",12.08014900570353,True,,0.8547594547271729,113,12.152815988698425,124,True,True,,1,2,24
47274,1181,34,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641654,"[28.5, 22.6, 2.990318209754424]","[12.100000000000001, 25.1, 2.990318209754424]",16.58945448168806,True,,0.854813814163208,116,16.781846375016805,171,True,True,,2,3,71
47275,1181,35,complex_d02,Complex,d20_inf,20.0,,20361801,21641655,"[19.1, 26.8, -2.576343819884922]","[1.6, 15.700000000000001, -2.576343819884922]",20.723416706711276,False,timeout,2.500331401824951,735,0.0,0,False,False,,0,0,0
47276,1181,36,complex_d02,Complex,d08_12,8.0,12.0,20361801,21641656,"[21.200000000000003, 3.9000000000000004, 1.9305720218527136]","[17.1, 14.8, 1.9305720218527136]",11.64560002747819,True,,0.7408404350280762,69,11.950757441084113,123,True,True,,1,2,24
47277,1181,37,complex_d02,Complex,d12_16,12.0,16.0,20361801,21641657,"[5.0, 14.100000000000001, -0.4451312069327971]","[15.9, 8.9, -0.4451312069327971]",12.07683733433551,True,,0.5046091079711914,1,12.07683733433551,122,True,True,,1,2,24
47278,1181,38,complex_d02,Complex,d16_20,16.0,20.0,20361801,21641658,"[24.700000000000003, 2.4000000000000004, 2.2390857456254807]","[12.700000000000001, 17.6, 2.2390857456254807]",19.365949499056327,False,timeout,2.500776767730713,798,0.0,0,False,False,,0,0,0
47279,1181,39,complex_d02,Complex,d20_inf,20.0,,20361801,21641659,"[16.2, 28.8, -2.1272002559838463]","[0.9, 4.2, -2.1272002559838463]",28.96981187374195,True,,0.6741368770599365,97,29.342536054579618,296,True,False,short_progress,0,0,275
47280,1182,0,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642620,"[12.4, 6.5, 1.7754381366246745]","[10.200000000000001, 17.1, 1.7754381366246745]",10.825894882179488,True,,0.47833800315856934,1,10.825894882179488,110,True,True,,1,2,18
47281,1182,1,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642621,"[27.5, 25.700000000000003, -2.4679715317268234]","[16.6, 17.0, -2.4679715317268234]",13.946325680981353,True,,0.6904535293579102,9,14.05986099709199,143,True,True,,1,2,34
47282,1182,2,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642622,"[20.200000000000003, 11.100000000000001, 2.6002714403084144]","[3.9000000000000004, 20.900000000000002, 2.6002714403084144]",19.019200824430037,True,,0.5352537631988525,1,19.019200824430037,192,True,True,,2,3,77
47283,1182,3,complex_d02,Complex,d20_inf,20.0,,20361802,21642623,"[7.4, 8.0, 0.8078382862701156]","[27.0, 28.5, 0.8078382862701156]",28.36212262860451,False,timeout,2.5002098083496094,1099,0.0,0,False,False,,0,0,0
47284,1182,4,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642624,"[19.3, 29.0, -0.45093642923737975]","[28.8, 24.400000000000002, -0.45093642923737975]",10.555093557141026,True,,2.0886240005493164,499,11.339414397645704,117,True,True,,3,4,78
47285,1182,5,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642625,"[9.3, 18.2, -0.1959271321241245]","[22.400000000000002, 15.600000000000001, -0.1959271321241245]",13.355523202031437,True,,1.0426857471466064,121,13.624999127533778,139,True,True,,2,3,85
47286,1182,6,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642626,"[21.6, 9.5, 2.90604767286893]","[4.1000000000000005, 13.700000000000001, 2.90604767286893]",17.99694418505542,True,,1.175567865371704,260,18.60393764214638,189,True,True,,2,3,119
47287,1182,7,complex_d02,Complex,d20_inf,20.0,,20361802,21642627,"[3.1, 2.9000000000000004, 0.7946571580595715]","[24.5, 24.700000000000003, 0.7946571580595715]",30.548322376196047,False,timeout,2.50872802734375,1121,0.0,0,False,False,,0,0,0
47288,1182,8,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642628,"[6.5, 16.0, -0.4554510712508934]","[16.3, 11.200000000000001, -0.4554510712508934]",10.912378292562993,True,,0.5254125595092773,15,11.227594805460171,115,True,True,,1,2,36
47289,1182,9,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642629,"[0.8, 5.2, 1.0734536104480743]","[8.4, 19.200000000000003, 1.0734536104480743]",15.929846201391905,True,,0.5913314819335938,145,16.381199239323443,168,True,True,,3,4,119
47290,1182,10,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642630,"[11.700000000000001, 7.7, -0.2652071174518248]","[27.900000000000002, 3.3000000000000003, -0.2652071174518248]",16.786899654194638,True,,0.631476879119873,116,17.804110277048373,181,True,True,,2,3,72
47291,1182,11,complex_d02,Complex,d20_inf,20.0,,20361802,21642631,"[27.6, 22.3, 2.834333838258651]","[6.800000000000001, 28.900000000000002, 2.834333838258651]",21.822007240398396,True,,0.6954727172851562,49,21.951296749421022,222,True,True,,3,4,169
47292,1182,12,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642632,"[8.5, 4.1000000000000005, 0.19228487180759413]","[19.8, 6.300000000000001, 0.19228487180759413]",11.512167476196653,False,timeout,2.5004265308380127,672,0.0,0,False,False,,0,0,0
47293,1182,13,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642633,"[0.7000000000000001, 15.9, -1.1041901465447306]","[7.5, 2.4000000000000004, -1.1041901465447306]",15.115885683611133,True,,0.7375590801239014,17,15.12288444300491,154,True,True,,2,3,51
47294,1182,14,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642634,"[20.0, 5.1000000000000005, 3.100679823814354]","[2.9000000000000004, 5.800000000000001, 3.100679823814354]",17.114321488157223,True,,0.7185602188110352,1,17.114321488157223,173,True,True,,2,3,57
47295,1182,15,complex_d02,Complex,d20_inf,20.0,,20361802,21642635,"[7.800000000000001, 13.700000000000001, 0.25580856461537194]","[27.3, 18.8, 0.25580856461537194]",20.15589243868899,True,,0.743269681930542,49,20.24740267343128,205,True,True,,2,3,89
47296,1182,16,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642636,"[22.1, 7.5, 0.6864853686610556]","[29.3, 13.4, 0.6864853686610556]",9.30859817588019,True,,0.6860895156860352,1,9.30859817588019,95,True,True,,1,2,10
47297,1182,17,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642637,"[24.900000000000002, 19.400000000000002, 2.607591550418194]","[13.4, 26.200000000000003, 2.607591550418194]",13.360014970051495,True,,0.7652750015258789,17,13.731009740334791,140,True,True,,1,2,31
47298,1182,18,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642638,"[24.6, 15.5, -2.493535767659279]","[10.600000000000001, 4.9, -2.493535767659279]",17.560182231400674,True,,0.6434347629547119,1,17.560182231400674,177,True,True,,2,3,61
47299,1182,19,complex_d02,Complex,d20_inf,20.0,,20361802,21642639,"[21.900000000000002, 2.0, 2.616601759990943]","[1.7000000000000002, 13.700000000000001, 2.616601759990943]",23.34373577643476,True,,0.5047004222869873,1,23.34373577643476,235,True,True,,2,3,119
47300,1182,20,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642640,"[16.900000000000002, 17.0, -2.1587989303424644]","[12.100000000000001, 9.8, -2.1587989303424644]",8.653323061113575,False,timeout,2.5062525272369385,535,0.0,0,False,False,,0,0,0
47301,1182,21,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642641,"[16.3, 21.5, -0.5262961456180381]","[26.8, 15.4, -0.5262961456180381]",12.143310915891101,True,,1.0390028953552246,151,13.210163405917514,135,True,True,,3,4,128
47302,1182,22,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642642,"[6.9, 10.9, 0.11408577916815954]","[26.1, 13.100000000000001, 0.11408577916815954]",19.325630649476878,True,,0.39514636993408203,89,19.778734653382497,201,True,True,,3,4,185
47303,1182,23,complex_d02,Complex,d20_inf,20.0,,20361802,21642643,"[6.2, 21.400000000000002, -0.9046074057637848]","[22.0, 1.3, -0.9046074057637848]",25.566579747787934,False,timeout,2.501453161239624,1199,0.0,0,False,False,,0,0,0
47304,1182,24,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642644,"[23.3, 0.9, 2.689663258191381]","[13.0, 5.9, 2.689663258191381]",11.44945413545991,True,,0.6756045818328857,1,11.44945413545991,116,True,True,,1,2,21
47305,1182,25,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642645,"[2.1, 10.4, 0.006711308631322581]","[17.0, 10.5, 0.006711308631322581]",14.900335566691108,False,timeout,2.501145601272583,716,0.0,0,False,False,,0,0,0
47306,1182,26,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642646,"[28.8, 22.6, 2.764244160717176]","[12.4, 29.1, 2.764244160717176]",17.641145087550296,True,,0.6858329772949219,1,17.641145087550296,178,True,True,,2,3,63
47307,1182,27,complex_d02,Complex,d20_inf,20.0,,20361802,21642647,"[27.3, 27.900000000000002, -2.2615872550726155]","[8.700000000000001, 5.4, -2.2615872550726155]",29.192636057745798,True,,0.6479201316833496,57,30.275020384510086,306,True,True,,3,4,223
47308,1182,28,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642648,"[27.400000000000002, 5.5, 2.7270857790050074]","[17.400000000000002, 9.9, 2.7270857790050074]",10.92520022699813,True,,0.5829687118530273,65,11.340348155880786,117,True,True,,1,2,21
47309,1182,29,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642649,"[10.100000000000001, 5.9, -0.05142520801797571]","[23.700000000000003, 5.2, -0.05142520801797571]",13.618002790424153,True,,0.508385181427002,73,13.66538931621455,140,True,True,,1,2,32
47310,1182,30,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642650,"[1.8, 12.5, 0.273212493587252]","[20.0, 17.6, 0.273212493587252]",18.9010581714358,True,,1.1975929737091064,266,19.154068433982857,195,True,True,,2,3,86
47311,1182,31,complex_d02,Complex,d20_inf,20.0,,20361802,21642651,"[12.600000000000001, 28.0, -1.060438145429182]","[25.700000000000003, 4.6000000000000005, -1.060438145429182]",26.81734513332742,True,,0.6457486152648926,25,27.050543931049518,273,True,True,,3,4,175
47312,1182,32,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642652,"[24.700000000000003, 19.0, -1.6642731079534863]","[23.8, 9.4, -1.6642731079534863]",9.642095207992918,True,,1.1341681480407715,237,9.854958974735522,101,True,True,,2,3,67
47313,1182,33,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642653,"[7.300000000000001, 28.700000000000003, -0.7176287989981542]","[19.1, 18.400000000000002, -0.7176287989981542]",15.663013758533191,False,timeout,2.504786968231201,1100,0.0,0,False,False,,0,0,0
47314,1182,34,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642654,"[1.6, 17.400000000000002, -0.18657985574763322]","[21.200000000000003, 13.700000000000001, -0.18657985574763322]",19.946177578674067,True,,0.8250219821929932,169,20.56993593248893,209,True,True,,3,4,163
47315,1182,35,complex_d02,Complex,d20_inf,20.0,,20361802,21642655,"[28.3, 3.2, 1.7662871270435774]","[24.3, 23.400000000000002, 1.7662871270435774]",20.592231544929756,True,,1.597627878189087,319,20.95221103740698,213,True,True,,3,4,104
47316,1182,36,complex_d02,Complex,d08_12,8.0,12.0,20361802,21642656,"[21.8, 20.6, -0.7778795080851446]","[28.5, 14.0, -0.7778795080851446]",9.404786015641186,True,,0.4732391834259033,1,9.404786015641186,96,True,True,,1,2,11
47317,1182,37,complex_d02,Complex,d12_16,12.0,16.0,20361802,21642657,"[23.6, 4.4, -3.0343137979413903]","[10.600000000000001, 3.0, -3.0343137979413903]",13.075167302944923,False,timeout,2.501492500305176,535,0.0,0,False,False,,0,0,0
47318,1182,38,complex_d02,Complex,d16_20,16.0,20.0,20361802,21642658,"[17.1, 6.800000000000001, 2.1025203940537023]","[7.1000000000000005, 23.8, 2.1025203940537023]",19.72308292331602,False,timeout,2.500288248062134,959,0.0,0,False,False,,0,0,0
47319,1182,39,complex_d02,Complex,d20_inf,20.0,,20361802,21642659,"[26.8, 8.4, 2.2648996824419965]","[13.9, 23.900000000000002, 2.2648996824419965]",20.165812654093564,False,timeout,2.500495195388794,756,0.0,0,False,False,,0,0,0
47320,1183,0,complex_d02,Complex,d08_12,8.0,12.0,20361803,21643620,"[4.4, 12.100000000000001, -1.721811669716256]","[3.0, 2.9000000000000004, -1.721811669716256]",9.305912099305475,True,,0.7143280506134033,1,9.305912099305475,95,True,True,,1,2,10
47321,1183,1,complex_d02,Complex,d12_16,12.0,16.0,20361803,21643621,"[9.600000000000001, 28.3, -0.403115589218699]","[23.200000000000003, 22.5, -0.403115589218699]",14.785127662620978,True,,0.6951117515563965,17,14.924649878743443,152,True,True,,2,3,71
